"contents href","inset-y-0 src","absolute","w-full src","mb-1","mr-0 src","truncate","font-medium","truncate 2","875rem] href"
"https://shopee.vn/HT99-%C3%81o-thun-n%E1%BB%AF-tay-d%C3%A0i-bo-eo-t%C3%BAi-ki%E1%BB%83u-%C3%A1o-len-t%C4%83m-c%C3%BAc-t%C3%BAi-s%C3%A0nh-%C4%91i%E1%BB%87u-m%C3%A3-01-Nhung-Voi-size-d%C6%B0%E1%BB%9Bi-53kg-i.1023497562.49852624847?extraParams=%7B%22display_model_id%22%3A420252826132%2C%22model_selection_logic%22%3A3%7D&xptdk=ca29c9c7-9dab-4c16-b61a-9673718574ad","https://down-vn.img.susercontent.com/file/sg-11134201-8225f-mhvdscmn9fyd5e_tn.webp","","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","HT99 Áo thun nữ tay dài bo eo túi kiểu ,áo len tăm cúc túi sành điệu mã 01 Nhung Voi size dưới 53kg","","","17.000","Đã bán 34","https://shopee.vn/find_similar_products?catid=100017&itemid=49852624847&shopid=1023497562"
"https://shopee.vn/D%C3%A9p-n%E1%BB%AF-%C4%91%E1%BB%99n-%C4%91%E1%BA%BF-S%E1%BB%A5c-cross-n%E1%BB%AF-sandal-%C4%91%E1%BA%BF-cao-ch%E1%BA%A5t-li%E1%BB%87u-eva-si%C3%AAu-nh%E1%BA%B9-m%E1%BA%ABu-m%E1%BB%9Bi-2023-i.686768652.13799842717?extraParams=%7B%22display_model_id%22%3A207106276271%2C%22model_selection_logic%22%3A3%7D&xptdk=30e334cf-652e-4b24-94a3-e030a51874d3","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-m09qwox0irxp05_tn.webp","-44%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5teqetatc461","Dép nữ độn đế, Sục cross nữ sandal đế cao chất liệu eva siêu nhẹ mẫu mới 2023","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mfjl4hy7rsi3b3","Rẻ Vô Địch","46.200","Đã bán 10k+","https://shopee.vn/find_similar_products?catid=100532&itemid=13799842717&shopid=686768652"
"https://shopee.vn/%C3%81o-n%E1%BB%89-c%E1%BB%95-tr%C3%B2n-in-ch%E1%BB%AF-d%E1%BA%ADp-n%E1%BB%95i-c%E1%BA%A3-nam-v%C3%A0-n%E1%BB%AF-%C4%91%E1%BB%81u-m%E1%BA%B7c-%C4%91%C6%B0%E1%BB%A3c.-Size-S-M-L-XL-t%E1%BB%AB-40-70kg-ch%E1%BA%A5t-n%E1%BB%89-b%C3%B4ng-l%C3%B3t-l%C3%B4ng-m%E1%BB%8Fng-m%E1%BB%81m-trong-i.1517934322.26692983891?extraParams=%7B%22display_model_id%22%3A291976332490%2C%22model_selection_logic%22%3A3%7D&xptdk=c76c5b11-1971-497e-b95d-8fa79b93ed8a","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mfso0nnegxl4c3_tn.webp","-8%","","Áo nỉ cổ tròn in chữ dập nổi cả nam và nữ đều mặc được. Size S-M-L -XL từ 40-70kg, chất nỉ bông lót lông mỏng mềm trong","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch","58.900","Đã bán 25","https://shopee.vn/find_similar_products?catid=100017&itemid=26692983891&shopid=1517934322"
"https://shopee.vn/Lookme-Star-L%C3%B4ng-Mi-Gi%E1%BA%A3-S%E1%BA%B5n-Keo-i.240304467.26123256013?extraParams=%7B%22display_model_id%22%3A59859698385%2C%22model_selection_logic%22%3A3%7D&rModelId=59859698385&vItemId=40264228851&vModelId=296173378342&vShopId=1506174776&xptdk=ed936035-0bcb-4195-be1d-025b46c89a6e","https://down-vn.img.susercontent.com/file/sg-11134253-8224u-mhm8q5pba8eg55_tn.webp","-26%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","Lookme Star - Lông Mi Giả Sẵn Keo","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","Rẻ Vô Địch","29.000","Đã bán 600k+","https://shopee.vn/find_similar_products?catid=100630&itemid=40264228851&shopid=1506174776"
"https://shopee.vn/L%C6%B0%E1%BB%A3c-g%E1%BB%A1-r%E1%BB%91i-t%E1%BA%A1o-ki%E1%BB%83u-ch%E1%BA%A3i-t%C3%B3c-l%C3%A0m-ph%E1%BB%93ng-t%C3%B3c-h%C3%ACnh-b%C3%A1n-nguy%E1%BB%87t-m%E1%BB%81m-i.1538694906.42261733771?extraParams=%7B%22display_model_id%22%3A305984084209%2C%22model_selection_logic%22%3A3%7D&xptdk=0ea37198-d891-4f07-b83e-ce40d0d1f3ec","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-md332gwoxminde_tn.webp","-52%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","Lược gỡ rối , tạo kiểu chải tóc làm phồng  tóc hình bán nguyệt mềm","","Rẻ Vô Địch","11.886","Đã bán 158","https://shopee.vn/find_similar_products?catid=100630&itemid=42261733771&shopid=1538694906"
"https://shopee.vn/Set-10-Mi%E1%BA%BFng-D%C3%A1n-T%C3%B3c-M%C3%A1i-Kh%C3%B4ng-In-H%E1%BA%B1n-D%E1%BA%A5u-V%E1%BA%BFt-Th%E1%BB%9Di-Trang-H%C3%A0n-Qu%E1%BB%91c-Cho-N%E1%BB%AF-i.1595017678.40663936284?extraParams=%7B%22display_model_id%22%3A286150445505%2C%22model_selection_logic%22%3A3%7D&rModelId=286150445505&vItemId=43408449842&vModelId=243955717947&vShopId=1506174776&xptdk=61c0b198-e1a0-4140-ad1f-a583bbd7a5b4","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-ma2m7ervq49mf6_tn.webp","-38%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tp0vb2tc49f","Set 10 Miếng Dán Tóc Mái Không In Hằn Dấu Vết Thời Trang Hàn Quốc Cho Nữ","","","12.360","Đã bán 70k+","https://shopee.vn/find_similar_products?catid=100009&itemid=43408449842&shopid=1506174776"
"https://shopee.vn/Son-B%C3%B3ng-HERORANGE-D%C6%B0%E1%BB%A1ng-%E1%BA%A8m-L%C3%A2u-Tr%C3%B4i-M%C3%A0u-S%E1%BA%AFc-Ba-Chi%E1%BB%81u-T%E1%BA%A1o-Hi%E1%BB%87u-%E1%BB%A8ng-G%C6%B0%C6%A1ng-Ba-Chi%E1%BB%81u-i.380043024.25367558031?extraParams=%7B%22display_model_id%22%3A236107640988%2C%22model_selection_logic%22%3A3%7D&xptdk=cb4474ed-f29b-426f-8570-bcb283bffd48","https://down-vn.img.susercontent.com/file/sg-11134253-7rent-m8zazhbi6tzt20_tn.webp","-25%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","Son Bóng HERORANGE Dưỡng Ẩm Lâu Trôi Màu Sắc Ba Chiều Tạo Hiệu Ứng Gương Ba Chiều","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","33.825","Đã bán 4k+","https://shopee.vn/find_similar_products?catid=100630&itemid=25367558031&shopid=380043024"
"https://shopee.vn/D%C3%A9p-%C4%91i-trong-nh%C3%A0-v%C4%83n-ph%C3%B2ng-%C4%91i-ch%C6%A1i-h%C3%ACnh-m%E1%BA%B7t-g%E1%BA%A5u-x%E1%BB%91p-nh%E1%BA%B9-Ch%E1%BB%91ng-Tr%C6%B0%E1%BB%A3t-Th%E1%BB%9Di-Trang-i.474665967.28512821813?extraParams=%7B%22display_model_id%22%3A226832320664%2C%22model_selection_logic%22%3A3%7D&xptdk=b926fcda-818a-4bfa-9446-52a2bfcb86f9","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m0sw3g1wu74fed_tn.webp","-1%","","Dép đi trong nhà ,văn phòng đi chơi hình mặt gấu xốp nhẹ Chống Trượt , Thời Trang","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch","34.999","Đã bán 275","https://shopee.vn/find_similar_products?catid=100532&itemid=28512821813&shopid=474665967"
"https://shopee.vn/%C3%A1o-ph%C3%B4ng-thun-Konovastore-3158-in-h%C3%ACnh-shin-ch%E1%BA%A5t-cotton-kh%C3%B4-form-r%E1%BB%99ng-th%E1%BA%A5m-h%C3%BAt-m%E1%BB%93-h%C3%B4i-i.279056709.40670729858?extraParams=%7B%22display_model_id%22%3A306693307808%2C%22model_selection_logic%22%3A3%7D&xptdk=0fe2fefd-74e0-4993-a8bf-f652e8d5576e","https://down-vn.img.susercontent.com/file/vn-11134201-820l4-mezjfmwvcgzx6e_tn.webp","-51%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","áo phông thun Konovastore 3158 in hình shin chất cotton khô form rộng thấm hút mồ hôi","","Rẻ Vô Địch","68.108","Đã bán 15","https://shopee.vn/find_similar_products?catid=100017&itemid=40670729858&shopid=279056709"
"https://shopee.vn/%F0%9F%8D%ADCandy%F0%9F%8D%ADV%C3%B2ng-%C4%91eo-tay-Mobius-V%C3%B2ng-tay-chu%C3%B4ng-n%C6%A1-c%C3%B4ng-ch%C3%BAa-V%C3%B2ng-tay-b%E1%BA%A1n-th%C3%A2n-c%C3%B3-th%E1%BB%83-%C4%91i%E1%BB%81u-ch%E1%BB%89nh-m%E1%BB%9F-cho-n%E1%BB%AF-i.1329041500.28259519197?extraParams=%7B%22display_model_id%22%3A148834578907%2C%22model_selection_logic%22%3A3%7D&xptdk=749a3edf-86d4-40b0-80b4-944fe0c4ec51","https://down-vn.img.susercontent.com/file/sg-11134253-7rdxx-md7pj9paemvo86_tn.webp","-30%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tp0vb2tc49f","🍭Candy🍭Vòng đeo tay Mobius, Vòng tay chuông nơ công chúa, Vòng tay bạn thân có thể điều chỉnh mở cho nữ","","Rẻ Vô Địch","5.600","Đã bán 40k+","https://shopee.vn/find_similar_products?catid=100009&itemid=28259519197&shopid=1329041500"
"https://shopee.vn/TH%C3%99NG-200-CHI%E1%BA%BEC-KH%E1%BA%A8U-TRANG-5D-MASK-i.731362139.22423068257?extraParams=%7B%22display_model_id%22%3A213821370895%2C%22model_selection_logic%22%3A3%7D&xptdk=ffbf425d-ac3f-46bc-a007-50da31532a65","https://down-vn.img.susercontent.com/file/vn-11134207-7qukw-lgmasldwzg8jd1_tn.webp","-6%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","THÙNG 200 CHIẾC KHẨU TRANG 5D MASK","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch","17.000","Đã bán 134","https://shopee.vn/find_similar_products?catid=100001&itemid=22423068257&shopid=731362139"
"https://shopee.vn/2-Trong-1-Matte-Eraser-Kem-N%E1%BB%81n-D%C3%ADnh-%C4%90a-N%C4%83ng-B%E1%BA%A3o-V%E1%BB%87-To%C3%A0n-Di%E1%BB%87n-Ch%E1%BB%91ng-Th%E1%BA%A5m-N%C6%B0%E1%BB%9Bc-Ki%E1%BB%83m-So%C3%A1t-D%E1%BA%A7u-M%E1%BA%B7t-%C4%90%E1%BA%BF-Trang-%C4%90i%E1%BB%83m-Flawless-Foundation-Stick-i.988683626.24544169402?extraParams=%7B%22display_model_id%22%3A208435460475%2C%22model_selection_logic%22%3A3%7D&xptdk=e99a07de-c302-4ff6-8a91-ee8e8c7e49d6","https://down-vn.img.susercontent.com/file/sg-11134201-7rd6v-m7ta7694j3mc2f_tn.webp","-12%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","2 Trong 1 Matte Eraser Kem Nền Dính Đa Năng Bảo Vệ Toàn Diện Chống Thấm Nước Kiểm Soát Dầu Mặt Đế Trang Điểm Flawless Foundation Stick","","Rẻ Vô Địch","61.963","Đã bán 34","https://shopee.vn/find_similar_products?catid=100630&itemid=24544169402&shopid=988683626"
"https://shopee.vn/-DEAL-M%E1%BB%9E-B%C3%81N-%C3%81o-n%E1%BB%89-form-r%E1%BB%99ng-Nam-N%E1%BB%AF-phong-c%C3%A1ch-H%C3%A0n-Qu%E1%BB%91c-th%C3%AAu-O.B.H.S-%E2%80%93-%C3%81o-sweater-unisex-thu-%C4%91%C3%B4ng-d%C3%A1ng-oversize-c%C3%A1-t%C3%ADnh-i.377587075.50550402471?extraParams=%7B%22display_model_id%22%3A400047347680%2C%22model_selection_logic%22%3A3%7D&xptdk=a2c11a89-351f-46f2-b179-4e1315cc832d","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mi8xn31un95304_tn.webp","-37%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","[DEAL MỞ BÁN]Áo nỉ form rộng Nam Nữ phong cách Hàn Quốc thêu  O.B.H.S – Áo sweater unisex thu đông dáng oversize cá tính","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch","98.999","","https://shopee.vn/find_similar_products?catid=100011&itemid=50550402471&shopid=377587075"
"https://shopee.vn/COMBO-si%C3%AAu-r%E1%BA%BB-b%C3%A1nh-tr%C3%A1ng-ph%C6%A1i-s%C6%B0%C6%A1ng-mu%E1%BB%91i-t%C3%A9p-h%C3%A0nh-NH%E1%BB%8E-(-T%E1%BA%B7ng-b%C6%A1-)-i.237204869.21088179325?extraParams=%7B%22display_model_id%22%3A256208016159%2C%22model_selection_logic%22%3A3%7D&xptdk=9a26f6ca-3703-44f6-8c5e-e3ce2dd051ac","https://down-vn.img.susercontent.com/file/sg-11134253-821g3-mgqjc8dnnifi29_tn.webp","-37%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","COMBO siêu rẻ bánh tráng phơi sương muối tép hành NHỎ ( Tặng bơ )","","Rẻ Vô Địch","19.000","Đã bán 7k+","https://shopee.vn/find_similar_products?catid=100629&itemid=21088179325&shopid=237204869"
"https://shopee.vn/Qu%E1%BA%A7n-su%C3%B4ng-%E1%BB%90ng-r%E1%BB%99ng-T%C3%BAi-In-C%C3%B3-D%C3%A2y-R%C3%BAt-FREESHIP-%F0%9F%8C%B8Qu%E1%BA%A7n-N%E1%BB%AF-Form-R%E1%BB%99ng-Phong-C%C3%A1ch-Ulzzang%F0%9F%8C%B8-i.266031241.40167943239?extraParams=%7B%22display_model_id%22%3A89230759732%2C%22model_selection_logic%22%3A3%7D&xptdk=1a405304-1ba1-4936-9e45-f458222e44dd","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-med8cronpzpd29_tn.webp","-75%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5teqetatc461","Quần suông Ống rộng Túi In Có Dây Rút [FREESHIP]🌸Quần Nữ Form Rộng Phong Cách Ulzzang🌸","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Giá dành riêng bạn mới","39.000","Đã bán 1k+","https://shopee.vn/find_similar_products?catid=100017&itemid=40167943239&shopid=266031241"
"https://shopee.vn/C%E1%BB%91c-T%E1%BA%A1o-B%E1%BB%8Dt-S%E1%BB%AFa-R%E1%BB%ADa-M%E1%BA%B7t-T%E1%BA%A1i-Nh%C3%A0-Thi%E1%BA%BFt-K%E1%BA%BF-Tai-Th%E1%BB%8F-Xinh-X%E1%BA%AFn-H%E1%BB%99p-T%E1%BA%A1o-B%E1%BB%8Dt-X%C3%A0-Ph%C3%B2ng-R%E1%BB%ADa-M%E1%BA%B7t-Ti%E1%BB%87n-D%E1%BB%A5ng-88840-i.152465883.25735170575?extraParams=%7B%22display_model_id%22%3A246443732657%2C%22model_selection_logic%22%3A3%7D&xptdk=4798b191-4503-4a58-853e-08c4a8560f80","https://down-vn.img.susercontent.com/file/sg-11134253-7rd5g-m7j0h4fpv5rj64_tn.webp","-37%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tp0vb2tc49f","Cốc Tạo Bọt Sữa Rửa Mặt Tại Nhà Thiết Kế Tai Thỏ Xinh Xắn, Hộp Tạo Bọt Xà Phòng Rửa Mặt Tiện Dụng 88840","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch","13.964","Đã bán 4k+","https://shopee.vn/find_similar_products?catid=100630&itemid=25735170575&shopid=152465883"
"https://shopee.vn/K%E1%BA%B9p-t%C3%B3c-n%C6%A1-ti%E1%BB%83u-th%C6%B0-c%C3%A0ng-cua-hai-m%E1%BA%B7t-t%E1%BA%A1o-bong-b%C3%B3ng-K%E1%BA%B9p-t%C3%B3c-n%C6%A1-voan-ch%E1%BA%A5m-bi-c%E1%BA%B7p-t%C3%B3c-n%C6%A1-size-l%E1%BB%9Bn-b%C3%BAi-sau-Zichi-KBB-i.529497672.27380409206?extraParams=%7B%22display_model_id%22%3A39887200277%2C%22model_selection_logic%22%3A3%7D&xptdk=e3136c4a-275c-40ad-9b16-bc51f6cb1190","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m7m6yqzxt2va56_tn.webp","-60%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","Kẹp tóc nơ tiểu thư càng cua hai mặt tạo bong bóng Kẹp tóc nơ voan chấm bi cặp tóc nơ size lớn búi sau  Zichi KBB","","Rẻ Vô Địch","19.100","Đã bán 4k+","https://shopee.vn/find_similar_products?catid=100009&itemid=27380409206&shopid=529497672"
"https://shopee.vn/%C3%81o-Sweater-N%E1%BB%89-B%C3%B4ng-Th%C3%AAu-ch%E1%BB%AF-n%E1%BB%95i-INS-Form-from-R%E1%BB%99ng-ch%E1%BA%A5t-n%E1%BB%89-pe-5-m%C3%A0u-cho-nam-n%E1%BB%AF-size-35-75kg-K1-i.204377827.43207850513?extraParams=%7B%22display_model_id%22%3A276567532497%2C%22model_selection_logic%22%3A3%7D&xptdk=6ed4409b-7827-4097-aa4e-cd6bd1b83658","https://down-vn.img.susercontent.com/file/sg-11134253-7rdwe-mdm2n1j8xqu111_tn.webp","-50%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","Áo Sweater Nỉ Bông Thêu chữ nổi INS Form from Rộng chất nỉ pe 5 màu cho nam nữ size 35-75kg K1","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Flash Sale 19:00 18 Th12","47.000","Đã bán 366","https://shopee.vn/find_similar_products?catid=100017&itemid=43207850513&shopid=204377827"
"https://shopee.vn/Ch%E1%BB%AF-C%C3%A1i-Ti%E1%BA%BFng-Anh-M%C3%B3c-Kh%C3%B3a-Hello-Kitty-C%E1%BA%B7p-%C4%90%C3%B4i-i.73830595.40676445699?extraParams=%7B%22display_model_id%22%3A360133008251%2C%22model_selection_logic%22%3A3%7D&xptdk=e2946a93-d526-4555-8c69-839a2c0f2967","https://down-vn.img.susercontent.com/file/sg-11134253-822x7-mhzi531oruo1b6_tn.webp","-49%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5teqetatc461","Chữ Cái Tiếng Anh Móc Khóa Hello Kitty Cặp Đôi","","Rẻ Vô Địch","6.048","Đã bán 644","https://shopee.vn/find_similar_products?catid=100639&itemid=40676445699&shopid=73830595"
"https://shopee.vn/Ng%E1%BB%8Dt-Ng%C3%A0o-%C4%90a-N%C4%83ng-Th%E1%BB%9Di-Trang-Thi%E1%BA%BFt-K%E1%BA%BF-%C4%90%C6%A1n-Gi%E1%BA%A3n-V%C3%B2ng-Tay-Ins-Phong-C%C3%A1ch-M%E1%BB%9Bi-Tinh-T%E1%BA%BF-C%E1%BB%8F-B%E1%BB%91n-L%C3%A1-V%C3%B2ng-Tay-May-M%E1%BA%AFn-i.280572008.26712790611?extraParams=%7B%22display_model_id%22%3A167181100200%2C%22model_selection_logic%22%3A3%7D&xptdk=e64a9f7f-5d7f-4bda-9a7d-51400e24cda2","https://down-vn.img.susercontent.com/file/sg-11134201-7rdw0-m0sggm2jsnic63_tn.webp","-1%","","Ngọt Ngào Đa Năng Thời Trang Thiết Kế Đơn Giản Vòng Tay Ins Phong Cách Mới Tinh Tế Cỏ Bốn Lá Vòng Tay May Mắn","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","Rẻ Vô Địch","15.699","Đã bán 967","https://shopee.vn/find_similar_products?catid=100009&itemid=26712790611&shopid=280572008"
"https://shopee.vn/B%E1%BB%99-Hoodie-R%E1%BA%B1n-Ri-H%E1%BB%8Da-Ti%E1%BA%BFt-3-v%E1%BA%A1ch-in-Cao-Su-N%E1%BB%95i-Cao-C%E1%BA%A5p-Ch%E1%BA%A5t-Li%E1%BB%87u-N%E1%BB%89-B%C3%B4ng-M%E1%BB%81m-M%E1%BB%8Bn-Gi%E1%BB%AF-%E1%BA%A4m-T%E1%BB%91t-Kh%C3%B4ng-G%C3%A2y-B%E1%BB%A9c-B%C3%AD-Kh%C3%B3-Ch%E1%BB%8Bu-i.1197338931.25015880239?extraParams=%7B%22display_model_id%22%3A400089166448%2C%22model_selection_logic%22%3A3%7D&xptdk=1fdd50ba-4d56-4b21-8731-cb8d361ff20b","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mgs1z0lck0lo31_tn.webp","-40%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","Bộ Hoodie Rằn Ri Họa Tiết 3 vạch in Cao Su Nổi Cao Cấp - Chất Liệu Nỉ Bông Mềm Mịn Giữ Ấm Tốt Không Gây Bức Bí Khó Chịu","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch","239.999","Đã bán 3k+","https://shopee.vn/find_similar_products?catid=100011&itemid=25015880239&shopid=1197338931"
"https://shopee.vn/%C3%94-d%C3%B9-che-m%C6%B0a-%C4%91i-n%E1%BA%AFng-Sumio-d%C3%B9-12-nan-10-8-nan-2-l%E1%BB%9Bp-m%E1%BB%9F-t%E1%BB%B1-%C4%91%E1%BB%99ng-g%E1%BA%A5p-g%E1%BB%8Dn-nh%E1%BB%8F-c%E1%BA%A7m-tay-2-chi%E1%BB%81u-%C4%91i-du-l%E1%BB%8Bch-c%E1%BB%A1-l%E1%BB%9Bn-to-cho-%C3%B4-t%C3%B4-i.2630589.10686216949?extraParams=%7B%22display_model_id%22%3A167851912637%2C%22model_selection_logic%22%3A3%7D&xptdk=a645a4bc-6760-4cb9-9328-0ba2c0a912c4","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mghpycylrswacb_tn.webp","-94%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tp0vb2tc49f","Ô dù che mưa đi nắng Sumio dù 12 nan 10 8 nan 2 lớp mở tự động gấp gọn nhỏ cầm tay 2 chiều đi du lịch cỡ lớn to cho ô tô","","Giá dành riêng bạn mới","5.000","Đã bán 300k+","https://shopee.vn/find_similar_products?catid=100637&itemid=10686216949&shopid=2630589"
"https://shopee.vn/%C3%81o-kho%C3%A1c-hodie-%C3%81o-kho%C3%A1-M%C5%A8-NHI%E1%BB%80U-SAO-%C3%A1o-n%E1%BB%89-m%C5%A9-n%E1%BB%89-cotton-l%C3%B3t-b%C3%B4ng-%C3%81o-d%C3%A0i-tay-m%C5%A9-2-l%E1%BB%9Bp-d%C3%A0y-d%E1%BA%B7n-tay-b%E1%BB%93ng-si%C3%AAu-hot-i.999841540.42156507645?extraParams=%7B%22display_model_id%22%3A265547454776%2C%22model_selection_logic%22%3A3%7D&xptdk=d7a79321-f1c7-42f3-ba65-b1b82dffd28d","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mbjagvel5guf99_tn.webp","-16%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tp0vb2tc49f","Áo khoác hodie, Áo khoá MŨ NHIỀU SAO , áo nỉ mũ nỉ cotton lót bông, Áo dài tay mũ 2 lớp dày dặn tay bồng siêu hot","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch","71.400","Đã bán 1k+","https://shopee.vn/find_similar_products?catid=100017&itemid=42156507645&shopid=999841540"
"https://shopee.vn/Kem-L%C3%B3t-Zeesea-Ki%E1%BB%81m-D%E1%BA%A7u-N%C3%A2ng-T%C3%B4ng-Che-Khuy%E1%BA%BFt-%C4%90i%E1%BB%83m-30g-M%C3%A0u-T%C3%ADm-H%E1%BB%93ng-Xanh-i.1176921986.25571945167?extraParams=%7B%22display_model_id%22%3A215004015283%2C%22model_selection_logic%22%3A3%7D&rModelId=215004015283&vItemId=41314043525&vModelId=261689480414&vShopId=1506174776&xptdk=5216be6d-8ff1-4046-840d-7262c672cf2f","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m8lhb9bs733if3_tn.webp","","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5teqetatc461","Kem Lót Zeesea Kiềm Dầu Nâng Tông Che Khuyết Điểm 30g - Màu Tím, Hồng, Xanh","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Giảm 4k₫","89.000","Đã bán 500k+","https://shopee.vn/find_similar_products?catid=100630&itemid=41314043525&shopid=1506174776"
"https://shopee.vn/Zakka-Naturals-GlowFruit-Vitamin-C-Serum-20ml-Brightening-Radiance-Concentrate-i.193849872.28510739175?extraParams=%7B%22display_model_id%22%3A215378603189%2C%22model_selection_logic%22%3A3%7D&rModelId=215378603189&vItemId=40722912493&vModelId=286861321069&vShopId=1506174776&xptdk=6df3ba36-73f4-4afa-969b-271f5a3e1228","https://down-vn.img.susercontent.com/file/sg-11134253-821ds-mgo53viirc3y72_tn.webp","","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","Zakka Naturals GlowFruit+ Vitamin C Serum 20ml - Brightening & Radiance Concentrate","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","","490.000","Đã bán 617","https://shopee.vn/find_similar_products?catid=100630&itemid=40722912493&shopid=1506174776"
"https://shopee.vn/Set-k%E1%BA%B9p-t%C3%B3c-b%C3%A9-g%C3%A1i-ch%E1%BA%A5t-li%E1%BB%87u-b%E1%BB%81n-%C4%91%E1%BA%B9p-d%E1%BB%85-th%C6%B0%C6%A1ng-19-c%C3%A1i-m%C3%A0u-h%E1%BB%93ng-i.1379620204.41208428337?extraParams=%7B%22display_model_id%22%3A227937305357%2C%22model_selection_logic%22%3A3%7D&rModelId=227937305357&vItemId=43408453408&vModelId=296746686479&vShopId=1506174776&xptdk=71fd66f4-94c3-4a2c-8094-bb604a786471","https://down-vn.img.susercontent.com/file/sg-11134253-824gv-mf1q4np8ke14ec_tn.webp","","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5teqetatc461","Set kẹp tóc bé gái chất liệu bền đẹp dễ thương 19 cái màu hồng","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","29.500","Đã bán 60k+","https://shopee.vn/find_similar_products?catid=100633&itemid=43408453408&shopid=1506174776"
